ID,mes,cuit,provincia,destino,monto,tipo,cuitl,juris,provins
1629,10/2019,30-54669877-3,JN,JN,5600000.0,Comp. Gasoil,30546698773,FLORENCIO VARELA,BUENOS AIRES
1630,10/2019,30-54684423-0,JN,JN,6800000.0,Comp. Gasoil,30546844230,,CIUDAD AUTONOMA BUENOS AIRES
1631,10/2019,30-55665485-5,JN,JN,4850000.0,Comp. Gasoil,30556654855,,CIUDAD AUTONOMA BUENOS AIRES
1632,10/2019,30-56394131-2,JN,JN,2670000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
1633,10/2019,30-56835256-0,JN,JN,3460000.0,Comp. Gasoil,30568352560,LANUS,BUENOS AIRES
1634,10/2019,30-57153764-4,JN,JN,18740000.0,Comp. Gasoil,30571537644,INGENIERO MASCHWITZ,BUENOS AIRES
1635,10/2019,30-57153764-4,JN,JN,0.0,Comp. Gasoil,30571537644,INGENIERO MASCHWITZ,BUENOS AIRES
1636,10/2019,30-57189536-2,JN,JN,2730000.0,Comp. Gasoil,30571895362,QUILMES,BUENOS AIRES
1637,10/2019,30-57196699-5,JN,JN,3190000.0,Comp. Gasoil,30571966995,LANUS,BUENOS AIRES
1638,10/2019,30-57196927-7,JN,JN,1940000.0,Comp. Gasoil,30571969277,MORON,BUENOS AIRES
1639,10/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
1640,10/2019,30-62548832-6,JN,JN,4938000.0,Comp. Gasoil,30625488326,,CIUDAD AUTONOMA BUENOS AIRES
1641,10/2019,30-62554374-2,JN,JN,830000.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
1642,10/2019,30-65080001-6,JN,JN,1930000.0,Comp. Gasoil,30650800016,GUERNICA,BUENOS AIRES
1643,10/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
1644,10/2019,30-69638589-7,JN,JN,12420000.0,Comp. Gasoil,30696385897,QUILMES OESTE,BUENOS AIRES
1645,10/2019,30-69967283-8,JN,JN,2610000.0,Comp. Gasoil,30699672838,SAN JUSTO,BUENOS AIRES
1646,10/2019,30-70087642-6,JN,JN,4870000.0,Comp. Gasoil,30700876426,,CIUDAD AUTONOMA BUENOS AIRES
1647,10/2019,30-70087642-6,JN,JN,2920000.0,Comp. Gasoil,30700876426,,CIUDAD AUTONOMA BUENOS AIRES
1648,10/2019,30-70228513-1,JN,JN,2464000.0,Comp. Gasoil,30702285131,,CIUDAD AUTONOMA BUENOS AIRES
1649,10/2019,30-70395396-0,JN,JN,7140000.0,Comp. Gasoil,30703953960,GREGORIO DE LAFERRERE,BUENOS AIRES
1650,10/2019,30-70395396-0,JN,JN,1320000.0,Comp. Gasoil,30703953960,GREGORIO DE LAFERRERE,BUENOS AIRES
1651,10/2019,30-70554911-3,JN,JN,2250000.0,Comp. Gasoil,30705549113,GREGORIO DE LAFERRERE,BUENOS AIRES
1652,10/2019,30-70778883-2,JN,JN,1890000.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
1653,10/2019,30-70778883-2,JN,JN,2680000.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
1654,10/2019,30-70778883-2,JN,JN,1050000.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
1655,10/2019,30-70778883-2,JN,JN,2880000.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
1656,10/2019,30-70818819-7,JN,JN,1630000.0,Comp. Gasoil,30708188197,GREGORIO DE LAFERRERE,BUENOS AIRES
1657,10/2019,30-70986829-9,JN,JN,2480000.0,Comp. Gasoil,30709868299,,CIUDAD AUTONOMA BUENOS AIRES
1658,10/2019,33-54568440-9,JN,JN,4000000.0,Comp. Gasoil,33545684409,MORON,BUENOS AIRES
1659,10/2019,33-54625963-9,JN,JN,148000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
1660,10/2019,33-54625963-9,JN,JN,3310000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
1661,10/2019,33-54625963-9,JN,JN,5230000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
1662,10/2019,33-54626188-9,JN,JN,5710000.0,Comp. Gasoil,33546261889,REMEDIOS DE ESCALADA,BUENOS AIRES
1663,10/2019,33-54633982-9,JN,JN,12070000.0,Comp. Gasoil,33546339829,,CIUDAD AUTONOMA BUENOS AIRES
1664,10/2019,33-54633982-9,JN,JN,4310000.0,Comp. Gasoil,33546339829,,CIUDAD AUTONOMA BUENOS AIRES
1665,10/2019,33-54635568-9,JN,JN,1210000.0,Comp. Gasoil,33546355689,,CIUDAD AUTONOMA BUENOS AIRES
1666,10/2019,33-54635568-9,JN,JN,2680000.0,Comp. Gasoil,33546355689,,CIUDAD AUTONOMA BUENOS AIRES
1667,10/2019,33-54661071-9,JN,JN,3990000.0,Comp. Gasoil,33546610719,BURZACO,BUENOS AIRES
1668,10/2019,33-54661071-9,JN,JN,3080000.0,Comp. Gasoil,33546610719,BURZACO,BUENOS AIRES
1669,10/2019,33-70223426-9,JN,JN,2710000.0,Comp. Gasoil,33702234269,,CIUDAD AUTONOMA BUENOS AIRES
1833,09/2019,30-52276217-9,JN,JN,14750000.0,Comp. Gasoil,30522762179,BERAZATEGUI,BUENOS AIRES
1834,09/2019,30-54563704-5,JN,JN,5760000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
1835,09/2019,30-54563704-5,JN,JN,3040000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
1836,09/2019,30-54563704-5,JN,JN,3410000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
1837,09/2019,30-54563704-5,JN,JN,1710000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
1838,09/2019,30-54577585-5,JN,JN,4300000.0,Comp. Gasoil,30545775855,,CIUDAD AUTONOMA BUENOS AIRES
1839,09/2019,30-54577585-5,JN,JN,2500000.0,Comp. Gasoil,30545775855,,CIUDAD AUTONOMA BUENOS AIRES
1840,09/2019,30-54622346-5,JN,JN,9720000.0,Comp. Gasoil,30546223465,JOSE CLEMENTE PAZ,BUENOS AIRES
1841,09/2019,30-54622391-0,JN,JN,6900000.0,Comp. Gasoil,30546223910,BERAZATEGUI,BUENOS AIRES
1842,09/2019,30-54622438-0,JN,JN,2700000.0,Comp. Gasoil,30546224380,SAN JUSTO,BUENOS AIRES
1843,09/2019,30-54622438-0,JN,JN,2990000.0,Comp. Gasoil,30546224380,SAN JUSTO,BUENOS AIRES
1844,09/2019,30-54622469-0,JN,JN,0.0,Comp. Gasoil,30546224690,9 DE ABRIL,BUENOS AIRES
1845,09/2019,30-54622469-0,JN,JN,0.0,Comp. Gasoil,30546224690,9 DE ABRIL,BUENOS AIRES
1846,09/2019,30-54622575-1,JN,JN,3180000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
1847,09/2019,30-54622575-1,JN,JN,3060000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
1848,09/2019,30-54622575-1,JN,JN,3580000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
1849,09/2019,30-54622575-1,JN,JN,2740000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
1850,09/2019,30-54622810-6,JN,JN,2570000.0,Comp. Gasoil,30546228106,,CIUDAD AUTONOMA BUENOS AIRES
1851,09/2019,30-54622810-6,JN,JN,2810000.0,Comp. Gasoil,30546228106,,CIUDAD AUTONOMA BUENOS AIRES
1852,09/2019,30-54622827-0,JN,JN,4430000.0,Comp. Gasoil,30546228270,REMEDIOS DE ESCALADA,BUENOS AIRES
1853,09/2019,30-54622827-0,JN,JN,730000.0,Comp. Gasoil,30546228270,REMEDIOS DE ESCALADA,BUENOS AIRES
1854,09/2019,30-54622896-3,JN,JN,4360000.0,Comp. Gasoil,30546228963,MORON,BUENOS AIRES
1855,09/2019,30-54622919-6,JN,JN,3200000.0,Comp. Gasoil,30546229196,,CIUDAD AUTONOMA BUENOS AIRES
1856,09/2019,30-54622964-1,JN,JN,10220000.0,Comp. Gasoil,30546229641,GREGORIO DE LAFERRERE,BUENOS AIRES
1857,09/2019,30-54622964-1,JN,JN,1960000.0,Comp. Gasoil,30546229641,GREGORIO DE LAFERRERE,BUENOS AIRES
1858,09/2019,30-54623417-3,JN,JN,5160000.0,Comp. Gasoil,30546234173,EL PALOMAR,BUENOS AIRES
1859,09/2019,30-54623417-3,JN,JN,4790000.0,Comp. Gasoil,30546234173,EL PALOMAR,BUENOS AIRES
1860,09/2019,30-54623417-3,JN,JN,1480000.0,Comp. Gasoil,30546234173,EL PALOMAR,BUENOS AIRES
1861,09/2019,30-54624694-5,JN,JN,1340000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
1862,09/2019,30-54624694-5,JN,JN,1890000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
1863,09/2019,30-54624694-5,JN,JN,1450000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
1864,09/2019,30-54624694-5,JN,JN,1380000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
1865,09/2019,30-54624700-3,JN,JN,14040000.0,Comp. Gasoil,30546247003,,CIUDAD AUTONOMA BUENOS AIRES
1866,09/2019,30-54624724-0,JN,JN,3530000.0,Comp. Gasoil,30546247240,VILLA MARTELLI,BUENOS AIRES
1867,09/2019,30-54625048-9,JN,JN,2510000.0,Comp. Gasoil,30546250489,TAPIALES,BUENOS AIRES
1868,09/2019,30-54625055-1,JN,JN,2940000.0,Comp. Gasoil,30546250551,,CIUDAD AUTONOMA BUENOS AIRES
1869,09/2019,30-54625055-1,JN,JN,2310000.0,Comp. Gasoil,30546250551,,CIUDAD AUTONOMA BUENOS AIRES
1870,09/2019,30-54625055-1,JN,JN,9410000.0,Comp. Gasoil,30546250551,,CIUDAD AUTONOMA BUENOS AIRES
1871,09/2019,30-54625079-9,JN,JN,11610000.0,Comp. Gasoil,30546250799,,CIUDAD AUTONOMA BUENOS AIRES
1872,09/2019,30-54625321-6,JN,JN,5540000.0,Comp. Gasoil,30546253216,QUILMES,BUENOS AIRES
1873,09/2019,30-54625352-6,JN,JN,8870000.0,Comp. Gasoil,30546253526,GONZALEZ CATAN,BUENOS AIRES
1874,09/2019,30-54625437-9,JN,JN,3600000.0,Comp. Gasoil,30546254379,,CIUDAD AUTONOMA BUENOS AIRES
1875,09/2019,30-54626010-7,JN,JN,2360000.0,Comp. Gasoil,30546260107,CASEROS,BUENOS AIRES
1876,09/2019,30-54632033-9,JN,JN,4450000.0,Comp. Gasoil,30546320339,,CIUDAD AUTONOMA BUENOS AIRES
1877,09/2019,30-54632118-1,JN,JN,5850000.0,Comp. Gasoil,30546321181,DON ORIONE,BUENOS AIRES
1878,09/2019,30-54632965-4,JN,JN,7240000.0,Comp. Gasoil,30546329654,VALENTIN ALSINA,BUENOS AIRES
1879,09/2019,30-54633333-3,JN,JN,6010000.0,Comp. Gasoil,30546333333,,CIUDAD AUTONOMA BUENOS AIRES
1880,09/2019,30-54633708-8,JN,JN,4440000.0,Comp. Gasoil,30546337088,,CIUDAD AUTONOMA BUENOS AIRES
1881,09/2019,30-54633715-0,JN,JN,3610000.0,Comp. Gasoil,30546337150,,CIUDAD AUTONOMA BUENOS AIRES
1882,09/2019,30-54633739-8,JN,JN,5450000.0,Comp. Gasoil,30546337398,,CIUDAD AUTONOMA BUENOS AIRES
1883,09/2019,30-54633937-4,JN,JN,2824000.0,Comp. Gasoil,30546339374,,CIUDAD AUTONOMA BUENOS AIRES
1884,09/2019,30-54633975-7,JN,JN,3240000.0,Comp. Gasoil,30546339757,MUNRO,BUENOS AIRES
1885,09/2019,30-54634060-7,JN,JN,2960000.0,Comp. Gasoil,30546340607,BOULOGNE,BUENOS AIRES
1886,09/2019,30-54634060-7,JN,JN,1340000.0,Comp. Gasoil,30546340607,BOULOGNE,BUENOS AIRES
1887,09/2019,30-54634107-7,JN,JN,4300000.0,Comp. Gasoil,30546341077,WILDE,BUENOS AIRES
1888,09/2019,30-54634121-2,JN,JN,4630000.0,Comp. Gasoil,30546341212,MUNRO,BUENOS AIRES
1889,09/2019,30-54634305-3,JN,JN,4730000.0,Comp. Gasoil,30546343053,TABLADA,BUENOS AIRES
1890,09/2019,30-54634312-6,JN,JN,5260000.0,Comp. Gasoil,30546343126,9 DE ABRIL,BUENOS AIRES
1891,09/2019,30-54634404-1,JN,JN,4190000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
1892,09/2019,30-54634404-1,JN,JN,5334000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
1893,09/2019,30-54634404-1,JN,JN,4828000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
1894,09/2019,30-54634404-1,JN,JN,2220000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
1895,09/2019,30-54634671-0,JN,JN,2222000.0,Comp. Gasoil,30546346710,REMEDIOS DE ESCALADA,BUENOS AIRES
1896,09/2019,30-54635094-7,JN,JN,2010000.0,Comp. Gasoil,30546350947,LOMA HERMOSA,BUENOS AIRES
1897,09/2019,30-54635094-7,JN,JN,1330000.0,Comp. Gasoil,30546350947,LOMA HERMOSA,BUENOS AIRES
1898,09/2019,30-54635216-8,JN,JN,566000.0,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
1899,09/2019,30-54636615-0,JN,JN,4450000.0,Comp. Gasoil,30546366150,REMEDIOS DE ESCALADA,BUENOS AIRES
1900,09/2019,30-54636646-0,JN,JN,2390000.0,Comp. Gasoil,30546366460,,CIUDAD AUTONOMA BUENOS AIRES
1901,09/2019,30-54636646-0,JN,JN,4450000.0,Comp. Gasoil,30546366460,,CIUDAD AUTONOMA BUENOS AIRES
1902,09/2019,30-54636646-0,JN,JN,3020000.0,Comp. Gasoil,30546366460,,CIUDAD AUTONOMA BUENOS AIRES
1903,09/2019,30-54636783-1,JN,JN,1570000.0,Comp. Gasoil,30546367831,EL PALOMAR,BUENOS AIRES
1904,09/2019,30-54640458-3,JN,JN,870000.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
1905,09/2019,30-54650008-6,JN,JN,5610000.0,Comp. Gasoil,30546500086,,CIUDAD AUTONOMA BUENOS AIRES
1906,09/2019,30-54650008-6,JN,JN,10070000.0,Comp. Gasoil,30546500086,,CIUDAD AUTONOMA BUENOS AIRES
1907,09/2019,30-54657290-7,JN,JN,2690000.0,Comp. Gasoil,30546572907,,CIUDAD AUTONOMA BUENOS AIRES
1908,09/2019,30-54660726-3,JN,JN,820000.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
1909,09/2019,30-54660863-4,JN,JN,2970000.0,Comp. Gasoil,30546608634,LOMAS DEL MIRADOR,BUENOS AIRES
1910,09/2019,30-54669877-3,JN,JN,5450000.0,Comp. Gasoil,30546698773,FLORENCIO VARELA,BUENOS AIRES
1911,09/2019,30-54684423-0,JN,JN,6820000.0,Comp. Gasoil,30546844230,,CIUDAD AUTONOMA BUENOS AIRES
1912,09/2019,30-55665485-5,JN,JN,4850000.0,Comp. Gasoil,30556654855,,CIUDAD AUTONOMA BUENOS AIRES
1913,09/2019,30-56394131-2,JN,JN,2730000.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
1914,09/2019,30-56835256-0,JN,JN,3500000.0,Comp. Gasoil,30568352560,LANUS,BUENOS AIRES
1915,09/2019,30-57153764-4,JN,JN,0.0,Comp. Gasoil,30571537644,INGENIERO MASCHWITZ,BUENOS AIRES
1916,09/2019,30-57153764-4,JN,JN,18720000.0,Comp. Gasoil,30571537644,INGENIERO MASCHWITZ,BUENOS AIRES
1917,09/2019,30-57189536-2,JN,JN,2660000.0,Comp. Gasoil,30571895362,QUILMES,BUENOS AIRES
1918,09/2019,30-57196699-5,JN,JN,2990000.0,Comp. Gasoil,30571966995,LANUS,BUENOS AIRES
1919,09/2019,30-57196927-7,JN,JN,1950000.0,Comp. Gasoil,30571969277,MORON,BUENOS AIRES
1920,09/2019,30-59033015-5,JN,JN,146000.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
1921,09/2019,30-62548832-6,JN,JN,4938000.0,Comp. Gasoil,30625488326,,CIUDAD AUTONOMA BUENOS AIRES
1922,09/2019,30-62554374-2,JN,JN,830000.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
1923,09/2019,30-68784108-1,JN,JN,102000.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
1924,09/2019,30-69638589-7,JN,JN,12420000.0,Comp. Gasoil,30696385897,QUILMES OESTE,BUENOS AIRES
1925,09/2019,30-69967283-8,JN,JN,2610000.0,Comp. Gasoil,30699672838,SAN JUSTO,BUENOS AIRES
1926,09/2019,30-70087642-6,JN,JN,2840000.0,Comp. Gasoil,30700876426,,CIUDAD AUTONOMA BUENOS AIRES
1927,09/2019,30-70087642-6,JN,JN,4870000.0,Comp. Gasoil,30700876426,,CIUDAD AUTONOMA BUENOS AIRES
1928,09/2019,30-70228513-1,JN,JN,2464000.0,Comp. Gasoil,30702285131,,CIUDAD AUTONOMA BUENOS AIRES
1929,09/2019,30-70395396-0,JN,JN,1150000.0,Comp. Gasoil,30703953960,GREGORIO DE LAFERRERE,BUENOS AIRES
1930,09/2019,30-70395396-0,JN,JN,7340000.0,Comp. Gasoil,30703953960,GREGORIO DE LAFERRERE,BUENOS AIRES
1931,09/2019,30-70554911-3,JN,JN,2250000.0,Comp. Gasoil,30705549113,GREGORIO DE LAFERRERE,BUENOS AIRES
1932,09/2019,30-70778883-2,JN,JN,2830000.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
1933,09/2019,30-70778883-2,JN,JN,2550000.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
1934,09/2019,30-70778883-2,JN,JN,1890000.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
1935,09/2019,30-70778883-2,JN,JN,1050000.0,Comp. Gasoil,30707788832,CORRIENTES,CORRIENTES
1936,09/2019,30-70818819-7,JN,JN,1550000.0,Comp. Gasoil,30708188197,GREGORIO DE LAFERRERE,BUENOS AIRES
1937,09/2019,30-70986829-9,JN,JN,2560000.0,Comp. Gasoil,30709868299,,CIUDAD AUTONOMA BUENOS AIRES
1938,09/2019,33-54568440-9,JN,JN,4260000.0,Comp. Gasoil,33545684409,MORON,BUENOS AIRES
1939,09/2019,33-54625963-9,JN,JN,148000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
1940,09/2019,33-54625963-9,JN,JN,3150000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
1941,09/2019,33-54625963-9,JN,JN,5230000.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
1942,09/2019,33-54626188-9,JN,JN,5720000.0,Comp. Gasoil,33546261889,REMEDIOS DE ESCALADA,BUENOS AIRES
1943,09/2019,33-54633982-9,JN,JN,4310000.0,Comp. Gasoil,33546339829,,CIUDAD AUTONOMA BUENOS AIRES
1944,09/2019,33-54633982-9,JN,JN,12000000.0,Comp. Gasoil,33546339829,,CIUDAD AUTONOMA BUENOS AIRES
1945,09/2019,33-54635568-9,JN,JN,2490000.0,Comp. Gasoil,33546355689,,CIUDAD AUTONOMA BUENOS AIRES
1946,09/2019,33-54635568-9,JN,JN,660000.0,Comp. Gasoil,33546355689,,CIUDAD AUTONOMA BUENOS AIRES
1947,09/2019,33-54661071-9,JN,JN,2800000.0,Comp. Gasoil,33546610719,BURZACO,BUENOS AIRES
1948,09/2019,33-70223426-9,JN,JN,2540000.0,Comp. Gasoil,33702234269,,CIUDAD AUTONOMA BUENOS AIRES
2112,08/2019,30-52276217-9,JN,JN,14750000.0,Comp. Gasoil,30522762179,BERAZATEGUI,BUENOS AIRES
2113,08/2019,30-54563704-5,JN,JN,3360000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
2114,08/2019,30-54563704-5,JN,JN,2880000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
2115,08/2019,30-54563704-5,JN,JN,1690000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
2116,08/2019,30-54563704-5,JN,JN,5340000.0,Comp. Gasoil,30545637045,,CIUDAD AUTONOMA BUENOS AIRES
2117,08/2019,30-54577585-5,JN,JN,3960000.0,Comp. Gasoil,30545775855,,CIUDAD AUTONOMA BUENOS AIRES
2118,08/2019,30-54577585-5,JN,JN,2280000.0,Comp. Gasoil,30545775855,,CIUDAD AUTONOMA BUENOS AIRES
2119,08/2019,30-54622346-5,JN,JN,9720000.0,Comp. Gasoil,30546223465,JOSE CLEMENTE PAZ,BUENOS AIRES
2120,08/2019,30-54622391-0,JN,JN,6670000.0,Comp. Gasoil,30546223910,BERAZATEGUI,BUENOS AIRES
2121,08/2019,30-54622438-0,JN,JN,2790000.0,Comp. Gasoil,30546224380,SAN JUSTO,BUENOS AIRES
2122,08/2019,30-54622438-0,JN,JN,2440000.0,Comp. Gasoil,30546224380,SAN JUSTO,BUENOS AIRES
2123,08/2019,30-54622469-0,JN,JN,0.0,Comp. Gasoil,30546224690,9 DE ABRIL,BUENOS AIRES
2124,08/2019,30-54622469-0,JN,JN,0.0,Comp. Gasoil,30546224690,9 DE ABRIL,BUENOS AIRES
2125,08/2019,30-54622575-1,JN,JN,2430000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
2126,08/2019,30-54622575-1,JN,JN,2750000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
2127,08/2019,30-54622575-1,JN,JN,3280000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
2128,08/2019,30-54622575-1,JN,JN,2946000.0,Comp. Gasoil,30546225751,,CIUDAD AUTONOMA BUENOS AIRES
2129,08/2019,30-54622810-6,JN,JN,2630000.0,Comp. Gasoil,30546228106,,CIUDAD AUTONOMA BUENOS AIRES
2130,08/2019,30-54622810-6,JN,JN,2442000.0,Comp. Gasoil,30546228106,,CIUDAD AUTONOMA BUENOS AIRES
2131,08/2019,30-54622827-0,JN,JN,3780000.0,Comp. Gasoil,30546228270,REMEDIOS DE ESCALADA,BUENOS AIRES
2132,08/2019,30-54622827-0,JN,JN,650000.0,Comp. Gasoil,30546228270,REMEDIOS DE ESCALADA,BUENOS AIRES
2133,08/2019,30-54622896-3,JN,JN,4360000.0,Comp. Gasoil,30546228963,MORON,BUENOS AIRES
2134,08/2019,30-54622919-6,JN,JN,3520000.0,Comp. Gasoil,30546229196,,CIUDAD AUTONOMA BUENOS AIRES
2135,08/2019,30-54622964-1,JN,JN,1870000.0,Comp. Gasoil,30546229641,GREGORIO DE LAFERRERE,BUENOS AIRES
2136,08/2019,30-54622964-1,JN,JN,9620000.0,Comp. Gasoil,30546229641,GREGORIO DE LAFERRERE,BUENOS AIRES
2137,08/2019,30-54623417-3,JN,JN,1480000.0,Comp. Gasoil,30546234173,EL PALOMAR,BUENOS AIRES
2138,08/2019,30-54623417-3,JN,JN,5040000.0,Comp. Gasoil,30546234173,EL PALOMAR,BUENOS AIRES
2139,08/2019,30-54623417-3,JN,JN,4470000.0,Comp. Gasoil,30546234173,EL PALOMAR,BUENOS AIRES
2140,08/2019,30-54624694-5,JN,JN,1350000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
2141,08/2019,30-54624694-5,JN,JN,1320000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
2142,08/2019,30-54624694-5,JN,JN,1190000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
2143,08/2019,30-54624694-5,JN,JN,1810000.0,Comp. Gasoil,30546246945,VALENTIN ALSINA,BUENOS AIRES
2144,08/2019,30-54624700-3,JN,JN,14040000.0,Comp. Gasoil,30546247003,,CIUDAD AUTONOMA BUENOS AIRES
2145,08/2019,30-54624724-0,JN,JN,3430000.0,Comp. Gasoil,30546247240,VILLA MARTELLI,BUENOS AIRES
2146,08/2019,30-54625048-9,JN,JN,2370000.0,Comp. Gasoil,30546250489,TAPIALES,BUENOS AIRES
2147,08/2019,30-54625055-1,JN,JN,2760000.0,Comp. Gasoil,30546250551,,CIUDAD AUTONOMA BUENOS AIRES
2148,08/2019,30-54625055-1,JN,JN,9010000.0,Comp. Gasoil,30546250551,,CIUDAD AUTONOMA BUENOS AIRES
2149,08/2019,30-54625055-1,JN,JN,2240000.0,Comp. Gasoil,30546250551,,CIUDAD AUTONOMA BUENOS AIRES
2150,08/2019,30-54625079-9,JN,JN,11600000.0,Comp. Gasoil,30546250799,,CIUDAD AUTONOMA BUENOS AIRES
2151,08/2019,30-54625321-6,JN,JN,5190000.0,Comp. Gasoil,30546253216,QUILMES,BUENOS AIRES
2152,08/2019,30-54625352-6,JN,JN,8400000.0,Comp. Gasoil,30546253526,GONZALEZ CATAN,BUENOS AIRES
2153,08/2019,30-54625437-9,JN,JN,3510000.0,Comp. Gasoil,30546254379,,CIUDAD AUTONOMA BUENOS AIRES
2154,08/2019,30-54626010-7,JN,JN,2360000.0,Comp. Gasoil,30546260107,CASEROS,BUENOS AIRES
2155,08/2019,30-54632033-9,JN,JN,4220000.0,Comp. Gasoil,30546320339,,CIUDAD AUTONOMA BUENOS AIRES
2156,08/2019,30-54632118-1,JN,JN,5680000.0,Comp. Gasoil,30546321181,DON ORIONE,BUENOS AIRES
2157,08/2019,30-54632965-4,JN,JN,7150000.0,Comp. Gasoil,30546329654,VALENTIN ALSINA,BUENOS AIRES
2158,08/2019,30-54633333-3,JN,JN,6010000.0,Comp. Gasoil,30546333333,,CIUDAD AUTONOMA BUENOS AIRES
2159,08/2019,30-54633708-8,JN,JN,4150000.0,Comp. Gasoil,30546337088,,CIUDAD AUTONOMA BUENOS AIRES
2160,08/2019,30-54633715-0,JN,JN,3490000.0,Comp. Gasoil,30546337150,,CIUDAD AUTONOMA BUENOS AIRES
2161,08/2019,30-54633739-8,JN,JN,5330000.0,Comp. Gasoil,30546337398,,CIUDAD AUTONOMA BUENOS AIRES
2162,08/2019,30-54633937-4,JN,JN,2722000.0,Comp. Gasoil,30546339374,,CIUDAD AUTONOMA BUENOS AIRES
2163,08/2019,30-54633975-7,JN,JN,2990000.0,Comp. Gasoil,30546339757,MUNRO,BUENOS AIRES
2164,08/2019,30-54634060-7,JN,JN,1260000.0,Comp. Gasoil,30546340607,BOULOGNE,BUENOS AIRES
2165,08/2019,30-54634060-7,JN,JN,2630000.0,Comp. Gasoil,30546340607,BOULOGNE,BUENOS AIRES
2166,08/2019,30-54634107-7,JN,JN,4300000.0,Comp. Gasoil,30546341077,WILDE,BUENOS AIRES
2167,08/2019,30-54634121-2,JN,JN,4550000.0,Comp. Gasoil,30546341212,MUNRO,BUENOS AIRES
2168,08/2019,30-54634305-3,JN,JN,4440000.0,Comp. Gasoil,30546343053,TABLADA,BUENOS AIRES
2169,08/2019,30-54634312-6,JN,JN,5150000.0,Comp. Gasoil,30546343126,9 DE ABRIL,BUENOS AIRES
2170,08/2019,30-54634404-1,JN,JN,4534000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
2171,08/2019,30-54634404-1,JN,JN,4160000.0,Comp. Gasoil,30546344041,,CIUDAD AUTONOMA BUENOS AIRES
